instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
41837314,163427,TORNTPHARM26JAN3960PE,"TORNTPHARM",0,2026-01-27,3960,0.05,250,PE,NFO-OPT,NFO
41835522,163420,TORNTPHARM26JAN3880CE,"TORNTPHARM",0,2026-01-27,3880,0.05,250,CE,NFO-OPT,NFO
41835778,163421,TORNTPHARM26JAN3880PE,"TORNTPHARM",0,2026-01-27,3880,0.05,250,PE,NFO-OPT,NFO
41837570,163428,TORNTPHARM26JAN3980CE,"TORNTPHARM",0,2026-01-27,3980,0.05,250,CE,NFO-OPT,NFO
41837826,163429,TORNTPHARM26JAN3980PE,"TORNTPHARM",0,2026-01-27,3980,0.05,250,PE,NFO-OPT,NFO
41835010,163418,TORNTPHARM26JAN3860CE,"TORNTPHARM",0,2026-01-27,3860,0.05,250,CE,NFO-OPT,NFO
41835266,163419,TORNTPHARM26JAN3860PE,"TORNTPHARM",0,2026-01-27,3860,0.05,250,PE,NFO-OPT,NFO
37166338,145181,TORNTPHARM26JAN3850CE,"TORNTPHARM",0,2026-01-27,3850,0.05,250,CE,NFO-OPT,NFO
37166594,145182,TORNTPHARM26JAN3850PE,"TORNTPHARM",0,2026-01-27,3850,0.05,250,PE,NFO-OPT,NFO
39043074,152512,TORNTPHARM26JAN4000CE,"TORNTPHARM",0,2026-01-27,4000,0.05,250,CE,NFO-OPT,NFO
39043330,152513,TORNTPHARM26JAN4000PE,"TORNTPHARM",0,2026-01-27,4000,0.05,250,PE,NFO-OPT,NFO
41834498,163416,TORNTPHARM26JAN3840CE,"TORNTPHARM",0,2026-01-27,3840,0.05,250,CE,NFO-OPT,NFO
41834754,163417,TORNTPHARM26JAN3840PE,"TORNTPHARM",0,2026-01-27,3840,0.05,250,PE,NFO-OPT,NFO
41838082,163430,TORNTPHARM26JAN4020CE,"TORNTPHARM",0,2026-01-27,4020,0.05,250,CE,NFO-OPT,NFO
41838338,163431,TORNTPHARM26JAN4020PE,"TORNTPHARM",0,2026-01-27,4020,0.05,250,PE,NFO-OPT,NFO
41833986,163414,TORNTPHARM26JAN3820CE,"TORNTPHARM",0,2026-01-27,3820,0.05,250,CE,NFO-OPT,NFO
41834242,163415,TORNTPHARM26JAN3820PE,"TORNTPHARM",0,2026-01-27,3820,0.05,250,PE,NFO-OPT,NFO
41838594,163432,TORNTPHARM26JAN4040CE,"TORNTPHARM",0,2026-01-27,4040,0.05,250,CE,NFO-OPT,NFO
41838850,163433,TORNTPHARM26JAN4040PE,"TORNTPHARM",0,2026-01-27,4040,0.05,250,PE,NFO-OPT,NFO
39042050,152508,TORNTPHARM26JAN3800CE,"TORNTPHARM",0,2026-01-27,3800,0.05,250,CE,NFO-OPT,NFO
39042306,152509,TORNTPHARM26JAN3800PE,"TORNTPHARM",0,2026-01-27,3800,0.05,250,PE,NFO-OPT,NFO
37167618,145186,TORNTPHARM26JAN4050PE,"TORNTPHARM",0,2026-01-27,4050,0.05,250,PE,NFO-OPT,NFO
41849346,163474,TORNTPHARM26JAN4560CE,"TORNTPHARM",0,2026-01-27,4560,0.05,250,CE,NFO-OPT,NFO
41849602,163475,TORNTPHARM26JAN4560PE,"TORNTPHARM",0,2026-01-27,4560,0.05,250,PE,NFO-OPT,NFO
41848322,163470,TORNTPHARM26JAN4520CE,"TORNTPHARM",0,2026-01-27,4520,0.05,250,CE,NFO-OPT,NFO
41848578,163471,TORNTPHARM26JAN4520PE,"TORNTPHARM",0,2026-01-27,4520,0.05,250,PE,NFO-OPT,NFO
41847810,163468,TORNTPHARM26JAN4480CE,"TORNTPHARM",0,2026-01-27,4480,0.05,250,CE,NFO-OPT,NFO
41848066,163469,TORNTPHARM26JAN4480PE,"TORNTPHARM",0,2026-01-27,4480,0.05,250,PE,NFO-OPT,NFO
41846786,163464,TORNTPHARM26JAN4440CE,"TORNTPHARM",0,2026-01-27,4440,0.05,250,CE,NFO-OPT,NFO
41847042,163465,TORNTPHARM26JAN4440PE,"TORNTPHARM",0,2026-01-27,4440,0.05,250,PE,NFO-OPT,NFO
39045122,152520,TORNTPHARM26JAN4400CE,"TORNTPHARM",0,2026-01-27,4400,0.05,250,CE,NFO-OPT,NFO
39045378,152521,TORNTPHARM26JAN4400PE,"TORNTPHARM",0,2026-01-27,4400,0.05,250,PE,NFO-OPT,NFO
41845250,163458,TORNTPHARM26JAN4360CE,"TORNTPHARM",0,2026-01-27,4360,0.05,250,CE,NFO-OPT,NFO
41845506,163459,TORNTPHARM26JAN4360PE,"TORNTPHARM",0,2026-01-27,4360,0.05,250,PE,NFO-OPT,NFO
41844738,163456,TORNTPHARM26JAN4340CE,"TORNTPHARM",0,2026-01-27,4340,0.05,250,CE,NFO-OPT,NFO
41844994,163457,TORNTPHARM26JAN4340PE,"TORNTPHARM",0,2026-01-27,4340,0.05,250,PE,NFO-OPT,NFO
41844226,163454,TORNTPHARM26JAN4320CE,"TORNTPHARM",0,2026-01-27,4320,0.05,250,CE,NFO-OPT,NFO
41844482,163455,TORNTPHARM26JAN4320PE,"TORNTPHARM",0,2026-01-27,4320,0.05,250,PE,NFO-OPT,NFO
39044610,152518,TORNTPHARM26JAN4300CE,"TORNTPHARM",0,2026-01-27,4300,0.05,250,CE,NFO-OPT,NFO
39044866,152519,TORNTPHARM26JAN4300PE,"TORNTPHARM",0,2026-01-27,4300,0.05,250,PE,NFO-OPT,NFO
41843714,163452,TORNTPHARM26JAN4280CE,"TORNTPHARM",0,2026-01-27,4280,0.05,250,CE,NFO-OPT,NFO
41843970,163453,TORNTPHARM26JAN4280PE,"TORNTPHARM",0,2026-01-27,4280,0.05,250,PE,NFO-OPT,NFO
41843202,163450,TORNTPHARM26JAN4260CE,"TORNTPHARM",0,2026-01-27,4260,0.05,250,CE,NFO-OPT,NFO
41843458,163451,TORNTPHARM26JAN4260PE,"TORNTPHARM",0,2026-01-27,4260,0.05,250,PE,NFO-OPT,NFO
41842690,163448,TORNTPHARM26JAN4240CE,"TORNTPHARM",0,2026-01-27,4240,0.05,250,CE,NFO-OPT,NFO
41842946,163449,TORNTPHARM26JAN4240PE,"TORNTPHARM",0,2026-01-27,4240,0.05,250,PE,NFO-OPT,NFO
41842178,163446,TORNTPHARM26JAN4220CE,"TORNTPHARM",0,2026-01-27,4220,0.05,250,CE,NFO-OPT,NFO
41842434,163447,TORNTPHARM26JAN4220PE,"TORNTPHARM",0,2026-01-27,4220,0.05,250,PE,NFO-OPT,NFO
39044098,152516,TORNTPHARM26JAN4200CE,"TORNTPHARM",0,2026-01-27,4200,0.05,250,CE,NFO-OPT,NFO
39044354,152517,TORNTPHARM26JAN4200PE,"TORNTPHARM",0,2026-01-27,4200,0.05,250,PE,NFO-OPT,NFO
41841666,163444,TORNTPHARM26JAN4180CE,"TORNTPHARM",0,2026-01-27,4180,0.05,250,CE,NFO-OPT,NFO
41841922,163445,TORNTPHARM26JAN4180PE,"TORNTPHARM",0,2026-01-27,4180,0.05,250,PE,NFO-OPT,NFO
41841154,163442,TORNTPHARM26JAN4160CE,"TORNTPHARM",0,2026-01-27,4160,0.05,250,CE,NFO-OPT,NFO
41841410,163443,TORNTPHARM26JAN4160PE,"TORNTPHARM",0,2026-01-27,4160,0.05,250,PE,NFO-OPT,NFO
37167874,145187,TORNTPHARM26JAN4150CE,"TORNTPHARM",0,2026-01-27,4150,0.05,250,CE,NFO-OPT,NFO
41840642,163440,TORNTPHARM26JAN4140CE,"TORNTPHARM",0,2026-01-27,4140,0.05,250,CE,NFO-OPT,NFO
41840898,163441,TORNTPHARM26JAN4140PE,"TORNTPHARM",0,2026-01-27,4140,0.05,250,PE,NFO-OPT,NFO
41840130,163438,TORNTPHARM26JAN4120CE,"TORNTPHARM",0,2026-01-27,4120,0.05,250,CE,NFO-OPT,NFO
41840386,163439,TORNTPHARM26JAN4120PE,"TORNTPHARM",0,2026-01-27,4120,0.05,250,PE,NFO-OPT,NFO
39043586,152514,TORNTPHARM26JAN4100CE,"TORNTPHARM",0,2026-01-27,4100,0.05,250,CE,NFO-OPT,NFO
39043842,152515,TORNTPHARM26JAN4100PE,"TORNTPHARM",0,2026-01-27,4100,0.05,250,PE,NFO-OPT,NFO
41839618,163436,TORNTPHARM26JAN4080CE,"TORNTPHARM",0,2026-01-27,4080,0.05,250,CE,NFO-OPT,NFO
41839874,163437,TORNTPHARM26JAN4080PE,"TORNTPHARM",0,2026-01-27,4080,0.05,250,PE,NFO-OPT,NFO
41839106,163434,TORNTPHARM26JAN4060CE,"TORNTPHARM",0,2026-01-27,4060,0.05,250,CE,NFO-OPT,NFO
41839362,163435,TORNTPHARM26JAN4060PE,"TORNTPHARM",0,2026-01-27,4060,0.05,250,PE,NFO-OPT,NFO
37167362,145185,TORNTPHARM26JAN4050CE,"TORNTPHARM",0,2026-01-27,4050,0.05,250,CE,NFO-OPT,NFO
41833474,163412,TORNTPHARM26JAN3780CE,"TORNTPHARM",0,2026-01-27,3780,0.05,250,CE,NFO-OPT,NFO
41833730,163413,TORNTPHARM26JAN3780PE,"TORNTPHARM",0,2026-01-27,3780,0.05,250,PE,NFO-OPT,NFO
41832962,163410,TORNTPHARM26JAN3760CE,"TORNTPHARM",0,2026-01-27,3760,0.05,250,CE,NFO-OPT,NFO
41833218,163411,TORNTPHARM26JAN3760PE,"TORNTPHARM",0,2026-01-27,3760,0.05,250,PE,NFO-OPT,NFO
37165826,145179,TORNTPHARM26JAN3750CE,"TORNTPHARM",0,2026-01-27,3750,0.05,250,CE,NFO-OPT,NFO
37166082,145180,TORNTPHARM26JAN3750PE,"TORNTPHARM",0,2026-01-27,3750,0.05,250,PE,NFO-OPT,NFO
41832450,163408,TORNTPHARM26JAN3740CE,"TORNTPHARM",0,2026-01-27,3740,0.05,250,CE,NFO-OPT,NFO
41832706,163409,TORNTPHARM26JAN3740PE,"TORNTPHARM",0,2026-01-27,3740,0.05,250,PE,NFO-OPT,NFO
41831938,163406,TORNTPHARM26JAN3720CE,"TORNTPHARM",0,2026-01-27,3720,0.05,250,CE,NFO-OPT,NFO
41832194,163407,TORNTPHARM26JAN3720PE,"TORNTPHARM",0,2026-01-27,3720,0.05,250,PE,NFO-OPT,NFO
39041538,152506,TORNTPHARM26JAN3700CE,"TORNTPHARM",0,2026-01-27,3700,0.05,250,CE,NFO-OPT,NFO
39041794,152507,TORNTPHARM26JAN3700PE,"TORNTPHARM",0,2026-01-27,3700,0.05,250,PE,NFO-OPT,NFO
41831426,163404,TORNTPHARM26JAN3680CE,"TORNTPHARM",0,2026-01-27,3680,0.05,250,CE,NFO-OPT,NFO
41831682,163405,TORNTPHARM26JAN3680PE,"TORNTPHARM",0,2026-01-27,3680,0.05,250,PE,NFO-OPT,NFO
41830914,163402,TORNTPHARM26JAN3660CE,"TORNTPHARM",0,2026-01-27,3660,0.05,250,CE,NFO-OPT,NFO
41831170,163403,TORNTPHARM26JAN3660PE,"TORNTPHARM",0,2026-01-27,3660,0.05,250,PE,NFO-OPT,NFO
37165570,145178,TORNTPHARM26JAN3650PE,"TORNTPHARM",0,2026-01-27,3650,0.05,250,PE,NFO-OPT,NFO
41830402,163400,TORNTPHARM26JAN3640CE,"TORNTPHARM",0,2026-01-27,3640,0.05,250,CE,NFO-OPT,NFO
41830658,163401,TORNTPHARM26JAN3640PE,"TORNTPHARM",0,2026-01-27,3640,0.05,250,PE,NFO-OPT,NFO
41829890,163398,TORNTPHARM26JAN3620CE,"TORNTPHARM",0,2026-01-27,3620,0.05,250,CE,NFO-OPT,NFO
41830146,163399,TORNTPHARM26JAN3620PE,"TORNTPHARM",0,2026-01-27,3620,0.05,250,PE,NFO-OPT,NFO
39041026,152504,TORNTPHARM26JAN3600CE,"TORNTPHARM",0,2026-01-27,3600,0.05,250,CE,NFO-OPT,NFO
39041282,152505,TORNTPHARM26JAN3600PE,"TORNTPHARM",0,2026-01-27,3600,0.05,250,PE,NFO-OPT,NFO
41828866,163394,TORNTPHARM26JAN3560CE,"TORNTPHARM",0,2026-01-27,3560,0.05,250,CE,NFO-OPT,NFO
41829122,163395,TORNTPHARM26JAN3560PE,"TORNTPHARM",0,2026-01-27,3560,0.05,250,PE,NFO-OPT,NFO
37133058,145051,TORNTPHARM26JAN3550CE,"TORNTPHARM",0,2026-01-27,3550,0.05,250,CE,NFO-OPT,NFO
37165058,145176,TORNTPHARM26JAN3550PE,"TORNTPHARM",0,2026-01-27,3550,0.05,250,PE,NFO-OPT,NFO
41827842,163390,TORNTPHARM26JAN3520CE,"TORNTPHARM",0,2026-01-27,3520,0.05,250,CE,NFO-OPT,NFO
41828098,163391,TORNTPHARM26JAN3520PE,"TORNTPHARM",0,2026-01-27,3520,0.05,250,PE,NFO-OPT,NFO
39040514,152502,TORNTPHARM26JAN3500CE,"TORNTPHARM",0,2026-01-27,3500,0.05,250,CE,NFO-OPT,NFO
39040770,152503,TORNTPHARM26JAN3500PE,"TORNTPHARM",0,2026-01-27,3500,0.05,250,PE,NFO-OPT,NFO
41827330,163388,TORNTPHARM26JAN3480CE,"TORNTPHARM",0,2026-01-27,3480,0.05,250,CE,NFO-OPT,NFO
41827586,163389,TORNTPHARM26JAN3480PE,"TORNTPHARM",0,2026-01-27,3480,0.05,250,PE,NFO-OPT,NFO
41826306,163384,TORNTPHARM26JAN3440CE,"TORNTPHARM",0,2026-01-27,3440,0.05,250,CE,NFO-OPT,NFO
41826562,163385,TORNTPHARM26JAN3440PE,"TORNTPHARM",0,2026-01-27,3440,0.05,250,PE,NFO-OPT,NFO
39040002,152500,TORNTPHARM26JAN3400CE,"TORNTPHARM",0,2026-01-27,3400,0.05,250,CE,NFO-OPT,NFO
39040258,152501,TORNTPHARM26JAN3400PE,"TORNTPHARM",0,2026-01-27,3400,0.05,250,PE,NFO-OPT,NFO
41824770,163378,TORNTPHARM26JAN3360CE,"TORNTPHARM",0,2026-01-27,3360,0.05,250,CE,NFO-OPT,NFO
41825026,163379,TORNTPHARM26JAN3360PE,"TORNTPHARM",0,2026-01-27,3360,0.05,250,PE,NFO-OPT,NFO
37132290,145048,TORNTPHARM26JAN3350PE,"TORNTPHARM",0,2026-01-27,3350,0.05,250,PE,NFO-OPT,NFO
39039746,152499,TORNTPHARM26JAN3300PE,"TORNTPHARM",0,2026-01-27,3300,0.05,250,PE,NFO-OPT,NFO
39038978,152496,TORNTPHARM26JAN3200CE,"TORNTPHARM",0,2026-01-27,3200,0.05,250,CE,NFO-OPT,NFO
39039234,152497,TORNTPHARM26JAN3200PE,"TORNTPHARM",0,2026-01-27,3200,0.05,250,PE,NFO-OPT,NFO
41880578,163596,TORNTPHARM26FEB3920CE,"TORNTPHARM",0,2026-02-24,3920,0.05,250,CE,NFO-OPT,NFO
41880834,163597,TORNTPHARM26FEB3920PE,"TORNTPHARM",0,2026-02-24,3920,0.05,250,PE,NFO-OPT,NFO
37180674,145237,TORNTPHARM26FEB3900CE,"TORNTPHARM",0,2026-02-24,3900,0.05,250,CE,NFO-OPT,NFO
37180930,145238,TORNTPHARM26FEB3900PE,"TORNTPHARM",0,2026-02-24,3900,0.05,250,PE,NFO-OPT,NFO
41881090,163598,TORNTPHARM26FEB3940CE,"TORNTPHARM",0,2026-02-24,3940,0.05,250,CE,NFO-OPT,NFO
41881346,163599,TORNTPHARM26FEB3940PE,"TORNTPHARM",0,2026-02-24,3940,0.05,250,PE,NFO-OPT,NFO
41880066,163594,TORNTPHARM26FEB3880CE,"TORNTPHARM",0,2026-02-24,3880,0.05,250,CE,NFO-OPT,NFO
41880322,163595,TORNTPHARM26FEB3880PE,"TORNTPHARM",0,2026-02-24,3880,0.05,250,PE,NFO-OPT,NFO
41881602,163600,TORNTPHARM26FEB3960CE,"TORNTPHARM",0,2026-02-24,3960,0.05,250,CE,NFO-OPT,NFO
41881858,163601,TORNTPHARM26FEB3960PE,"TORNTPHARM",0,2026-02-24,3960,0.05,250,PE,NFO-OPT,NFO
41879554,163592,TORNTPHARM26FEB3860CE,"TORNTPHARM",0,2026-02-24,3860,0.05,250,CE,NFO-OPT,NFO
41879810,163593,TORNTPHARM26FEB3860PE,"TORNTPHARM",0,2026-02-24,3860,0.05,250,PE,NFO-OPT,NFO
41882114,163602,TORNTPHARM26FEB3980CE,"TORNTPHARM",0,2026-02-24,3980,0.05,250,CE,NFO-OPT,NFO
41882370,163603,TORNTPHARM26FEB3980PE,"TORNTPHARM",0,2026-02-24,3980,0.05,250,PE,NFO-OPT,NFO
41879042,163590,TORNTPHARM26FEB3840CE,"TORNTPHARM",0,2026-02-24,3840,0.05,250,CE,NFO-OPT,NFO
41879298,163591,TORNTPHARM26FEB3840PE,"TORNTPHARM",0,2026-02-24,3840,0.05,250,PE,NFO-OPT,NFO
37181186,145239,TORNTPHARM26FEB4000CE,"TORNTPHARM",0,2026-02-24,4000,0.05,250,CE,NFO-OPT,NFO
37181442,145240,TORNTPHARM26FEB4000PE,"TORNTPHARM",0,2026-02-24,4000,0.05,250,PE,NFO-OPT,NFO
41878530,163588,TORNTPHARM26FEB3820CE,"TORNTPHARM",0,2026-02-24,3820,0.05,250,CE,NFO-OPT,NFO
41878786,163589,TORNTPHARM26FEB3820PE,"TORNTPHARM",0,2026-02-24,3820,0.05,250,PE,NFO-OPT,NFO
41882626,163604,TORNTPHARM26FEB4020CE,"TORNTPHARM",0,2026-02-24,4020,0.05,250,CE,NFO-OPT,NFO
41882882,163605,TORNTPHARM26FEB4020PE,"TORNTPHARM",0,2026-02-24,4020,0.05,250,PE,NFO-OPT,NFO
37180162,145235,TORNTPHARM26FEB3800CE,"TORNTPHARM",0,2026-02-24,3800,0.05,250,CE,NFO-OPT,NFO
37180418,145236,TORNTPHARM26FEB3800PE,"TORNTPHARM",0,2026-02-24,3800,0.05,250,PE,NFO-OPT,NFO
41883138,163606,TORNTPHARM26FEB4040CE,"TORNTPHARM",0,2026-02-24,4040,0.05,250,CE,NFO-OPT,NFO
41883394,163607,TORNTPHARM26FEB4040PE,"TORNTPHARM",0,2026-02-24,4040,0.05,250,PE,NFO-OPT,NFO
41878018,163586,TORNTPHARM26FEB3780CE,"TORNTPHARM",0,2026-02-24,3780,0.05,250,CE,NFO-OPT,NFO
41878274,163587,TORNTPHARM26FEB3780PE,"TORNTPHARM",0,2026-02-24,3780,0.05,250,PE,NFO-OPT,NFO
41883650,163608,TORNTPHARM26FEB4060CE,"TORNTPHARM",0,2026-02-24,4060,0.05,250,CE,NFO-OPT,NFO
41883906,163609,TORNTPHARM26FEB4060PE,"TORNTPHARM",0,2026-02-24,4060,0.05,250,PE,NFO-OPT,NFO
41884418,163611,TORNTPHARM26FEB4080PE,"TORNTPHARM",0,2026-02-24,4080,0.05,250,PE,NFO-OPT,NFO
41893890,163648,TORNTPHARM26FEB4560CE,"TORNTPHARM",0,2026-02-24,4560,0.05,250,CE,NFO-OPT,NFO
41894146,163649,TORNTPHARM26FEB4560PE,"TORNTPHARM",0,2026-02-24,4560,0.05,250,PE,NFO-OPT,NFO
41892866,163644,TORNTPHARM26FEB4520CE,"TORNTPHARM",0,2026-02-24,4520,0.05,250,CE,NFO-OPT,NFO
41893122,163645,TORNTPHARM26FEB4520PE,"TORNTPHARM",0,2026-02-24,4520,0.05,250,PE,NFO-OPT,NFO
41892354,163642,TORNTPHARM26FEB4480CE,"TORNTPHARM",0,2026-02-24,4480,0.05,250,CE,NFO-OPT,NFO
41892610,163643,TORNTPHARM26FEB4480PE,"TORNTPHARM",0,2026-02-24,4480,0.05,250,PE,NFO-OPT,NFO
41891330,163638,TORNTPHARM26FEB4440CE,"TORNTPHARM",0,2026-02-24,4440,0.05,250,CE,NFO-OPT,NFO
41891586,163639,TORNTPHARM26FEB4440PE,"TORNTPHARM",0,2026-02-24,4440,0.05,250,PE,NFO-OPT,NFO
37183234,145247,TORNTPHARM26FEB4400CE,"TORNTPHARM",0,2026-02-24,4400,0.05,250,CE,NFO-OPT,NFO
37183490,145248,TORNTPHARM26FEB4400PE,"TORNTPHARM",0,2026-02-24,4400,0.05,250,PE,NFO-OPT,NFO
41889794,163632,TORNTPHARM26FEB4360CE,"TORNTPHARM",0,2026-02-24,4360,0.05,250,CE,NFO-OPT,NFO
41890050,163633,TORNTPHARM26FEB4360PE,"TORNTPHARM",0,2026-02-24,4360,0.05,250,PE,NFO-OPT,NFO
41889282,163630,TORNTPHARM26FEB4340CE,"TORNTPHARM",0,2026-02-24,4340,0.05,250,CE,NFO-OPT,NFO
41889538,163631,TORNTPHARM26FEB4340PE,"TORNTPHARM",0,2026-02-24,4340,0.05,250,PE,NFO-OPT,NFO
41888770,163628,TORNTPHARM26FEB4320CE,"TORNTPHARM",0,2026-02-24,4320,0.05,250,CE,NFO-OPT,NFO
41889026,163629,TORNTPHARM26FEB4320PE,"TORNTPHARM",0,2026-02-24,4320,0.05,250,PE,NFO-OPT,NFO
37182722,145245,TORNTPHARM26FEB4300CE,"TORNTPHARM",0,2026-02-24,4300,0.05,250,CE,NFO-OPT,NFO
37182978,145246,TORNTPHARM26FEB4300PE,"TORNTPHARM",0,2026-02-24,4300,0.05,250,PE,NFO-OPT,NFO
41888258,163626,TORNTPHARM26FEB4280CE,"TORNTPHARM",0,2026-02-24,4280,0.05,250,CE,NFO-OPT,NFO
41888514,163627,TORNTPHARM26FEB4280PE,"TORNTPHARM",0,2026-02-24,4280,0.05,250,PE,NFO-OPT,NFO
41887746,163624,TORNTPHARM26FEB4260CE,"TORNTPHARM",0,2026-02-24,4260,0.05,250,CE,NFO-OPT,NFO
41888002,163625,TORNTPHARM26FEB4260PE,"TORNTPHARM",0,2026-02-24,4260,0.05,250,PE,NFO-OPT,NFO
41887234,163622,TORNTPHARM26FEB4240CE,"TORNTPHARM",0,2026-02-24,4240,0.05,250,CE,NFO-OPT,NFO
41887490,163623,TORNTPHARM26FEB4240PE,"TORNTPHARM",0,2026-02-24,4240,0.05,250,PE,NFO-OPT,NFO
41886722,163620,TORNTPHARM26FEB4220CE,"TORNTPHARM",0,2026-02-24,4220,0.05,250,CE,NFO-OPT,NFO
41886978,163621,TORNTPHARM26FEB4220PE,"TORNTPHARM",0,2026-02-24,4220,0.05,250,PE,NFO-OPT,NFO
37182210,145243,TORNTPHARM26FEB4200CE,"TORNTPHARM",0,2026-02-24,4200,0.05,250,CE,NFO-OPT,NFO
37182466,145244,TORNTPHARM26FEB4200PE,"TORNTPHARM",0,2026-02-24,4200,0.05,250,PE,NFO-OPT,NFO
41886210,163618,TORNTPHARM26FEB4180CE,"TORNTPHARM",0,2026-02-24,4180,0.05,250,CE,NFO-OPT,NFO
41886466,163619,TORNTPHARM26FEB4180PE,"TORNTPHARM",0,2026-02-24,4180,0.05,250,PE,NFO-OPT,NFO
41885698,163616,TORNTPHARM26FEB4160CE,"TORNTPHARM",0,2026-02-24,4160,0.05,250,CE,NFO-OPT,NFO
41885954,163617,TORNTPHARM26FEB4160PE,"TORNTPHARM",0,2026-02-24,4160,0.05,250,PE,NFO-OPT,NFO
41885186,163614,TORNTPHARM26FEB4140CE,"TORNTPHARM",0,2026-02-24,4140,0.05,250,CE,NFO-OPT,NFO
41885442,163615,TORNTPHARM26FEB4140PE,"TORNTPHARM",0,2026-02-24,4140,0.05,250,PE,NFO-OPT,NFO
41884674,163612,TORNTPHARM26FEB4120CE,"TORNTPHARM",0,2026-02-24,4120,0.05,250,CE,NFO-OPT,NFO
41884930,163613,TORNTPHARM26FEB4120PE,"TORNTPHARM",0,2026-02-24,4120,0.05,250,PE,NFO-OPT,NFO
37181698,145241,TORNTPHARM26FEB4100CE,"TORNTPHARM",0,2026-02-24,4100,0.05,250,CE,NFO-OPT,NFO
37181954,145242,TORNTPHARM26FEB4100PE,"TORNTPHARM",0,2026-02-24,4100,0.05,250,PE,NFO-OPT,NFO
41884162,163610,TORNTPHARM26FEB4080CE,"TORNTPHARM",0,2026-02-24,4080,0.05,250,CE,NFO-OPT,NFO
41877506,163584,TORNTPHARM26FEB3760CE,"TORNTPHARM",0,2026-02-24,3760,0.05,250,CE,NFO-OPT,NFO
41877762,163585,TORNTPHARM26FEB3760PE,"TORNTPHARM",0,2026-02-24,3760,0.05,250,PE,NFO-OPT,NFO
41876994,163582,TORNTPHARM26FEB3740CE,"TORNTPHARM",0,2026-02-24,3740,0.05,250,CE,NFO-OPT,NFO
41877250,163583,TORNTPHARM26FEB3740PE,"TORNTPHARM",0,2026-02-24,3740,0.05,250,PE,NFO-OPT,NFO
41876482,163580,TORNTPHARM26FEB3720CE,"TORNTPHARM",0,2026-02-24,3720,0.05,250,CE,NFO-OPT,NFO
41876738,163581,TORNTPHARM26FEB3720PE,"TORNTPHARM",0,2026-02-24,3720,0.05,250,PE,NFO-OPT,NFO
37179650,145233,TORNTPHARM26FEB3700CE,"TORNTPHARM",0,2026-02-24,3700,0.05,250,CE,NFO-OPT,NFO
37179906,145234,TORNTPHARM26FEB3700PE,"TORNTPHARM",0,2026-02-24,3700,0.05,250,PE,NFO-OPT,NFO
41875970,163578,TORNTPHARM26FEB3680CE,"TORNTPHARM",0,2026-02-24,3680,0.05,250,CE,NFO-OPT,NFO
41876226,163579,TORNTPHARM26FEB3680PE,"TORNTPHARM",0,2026-02-24,3680,0.05,250,PE,NFO-OPT,NFO
41875458,163576,TORNTPHARM26FEB3660CE,"TORNTPHARM",0,2026-02-24,3660,0.05,250,CE,NFO-OPT,NFO
41875714,163577,TORNTPHARM26FEB3660PE,"TORNTPHARM",0,2026-02-24,3660,0.05,250,PE,NFO-OPT,NFO
41874946,163574,TORNTPHARM26FEB3640CE,"TORNTPHARM",0,2026-02-24,3640,0.05,250,CE,NFO-OPT,NFO
41875202,163575,TORNTPHARM26FEB3640PE,"TORNTPHARM",0,2026-02-24,3640,0.05,250,PE,NFO-OPT,NFO
41874434,163572,TORNTPHARM26FEB3620CE,"TORNTPHARM",0,2026-02-24,3620,0.05,250,CE,NFO-OPT,NFO
41874690,163573,TORNTPHARM26FEB3620PE,"TORNTPHARM",0,2026-02-24,3620,0.05,250,PE,NFO-OPT,NFO
37179138,145231,TORNTPHARM26FEB3600CE,"TORNTPHARM",0,2026-02-24,3600,0.05,250,CE,NFO-OPT,NFO
37179394,145232,TORNTPHARM26FEB3600PE,"TORNTPHARM",0,2026-02-24,3600,0.05,250,PE,NFO-OPT,NFO
41873410,163568,TORNTPHARM26FEB3560CE,"TORNTPHARM",0,2026-02-24,3560,0.05,250,CE,NFO-OPT,NFO
41873666,163569,TORNTPHARM26FEB3560PE,"TORNTPHARM",0,2026-02-24,3560,0.05,250,PE,NFO-OPT,NFO
41872386,163564,TORNTPHARM26FEB3520CE,"TORNTPHARM",0,2026-02-24,3520,0.05,250,CE,NFO-OPT,NFO
41872642,163565,TORNTPHARM26FEB3520PE,"TORNTPHARM",0,2026-02-24,3520,0.05,250,PE,NFO-OPT,NFO
41871874,163562,TORNTPHARM26FEB3480CE,"TORNTPHARM",0,2026-02-24,3480,0.05,250,CE,NFO-OPT,NFO
41872130,163563,TORNTPHARM26FEB3480PE,"TORNTPHARM",0,2026-02-24,3480,0.05,250,PE,NFO-OPT,NFO
41870850,163558,TORNTPHARM26FEB3440CE,"TORNTPHARM",0,2026-02-24,3440,0.05,250,CE,NFO-OPT,NFO
41871106,163559,TORNTPHARM26FEB3440PE,"TORNTPHARM",0,2026-02-24,3440,0.05,250,PE,NFO-OPT,NFO
37178114,145227,TORNTPHARM26FEB3400CE,"TORNTPHARM",0,2026-02-24,3400,0.05,250,CE,NFO-OPT,NFO
37178370,145228,TORNTPHARM26FEB3400PE,"TORNTPHARM",0,2026-02-24,3400,0.05,250,PE,NFO-OPT,NFO
41869314,163552,TORNTPHARM26FEB3360CE,"TORNTPHARM",0,2026-02-24,3360,0.05,250,CE,NFO-OPT,NFO
